=== Run information ===

Scheme:weka.clusterers.SimpleKMeans -N 10 -A "weka.core.EuclideanDistance -R first-last" -I 500 -S 10
Relation:     teste
Instances:    143
Attributes:   2500
[list of attributes omitted]
Test mode:evaluate on training data

=== Model and evaluation on training set ===


kMeans
======

Number of iterations: 6
Within cluster sum of squared errors: 5509.002083396647
Missing values globally replaced with mean/mode

Cluster centroids:
                         Cluster#
Attribute    Full Data          0          1          2          3          4          5          6          7          8          9
                 (143)       (15)       (19)        (4)        (1)        (7)       (26)        (1)       (47)       (21)        (2)
====================================================================================================================================
K445            0.2522     0.2853     0.0505          0          0     0.4243     0.1908          0     0.4653      0.049          0
K446             0.098          0     0.1647          0          0          0      0.045       3.71     0.0404     0.1952          0
K447            0.2128     0.0727          0       0.28          0     0.5886     0.1196          0     0.4053     0.0924          0
K448            0.1624       0.29     0.0958       0.28          0     0.4257     0.0715          0     0.1966     0.0886          0
K449             0.121     0.0733     0.1516          0          0     0.2843     0.0373          0     0.1066     0.2552          0
K450            0.0676          0     0.2042      0.275          0          0     0.0715          0     0.0206     0.0881          0
K451            0.0372          0     0.1237          0          0          0     0.0346          0     0.0206     0.0524          0
K452            0.0919     0.0733     0.1516          0          0          0     0.1188          0     0.0474     0.1829          0
K453            0.1418          0     0.0479     2.6775          0          0     0.0754          0     0.0206     0.2729          0
K454            0.0641     0.0733     0.1537          0          0          0     0.0769          0     0.0266       0.09          0
K455            0.0333          0          0     0.4475          0          0          0          0     0.0434     0.0443          0
K456             0.038          0     0.0563      0.275          0          0          0          0     0.0266     0.0962          0
K457            0.0077          0          0      0.275          0          0          0          0          0          0          0
K458            0.1196          0     0.2226          0          0          0     0.1204          0     0.0713     0.2557       0.51
K459            0.0824      0.076     0.2121     0.4475          0     0.1457          0          0          0     0.1814          0
K460             0.276          0     0.6274       4.91          0          0          0          0     0.0838      0.189          0
K461            0.2484          0     0.4258     4.4625          0     0.1414     0.0735          0     0.0623     0.1786          0
K462            0.0942          0     0.3011          0          0          0     0.0742          0     0.0415     0.1843          0
K463            0.0862          0          0          0          0          0     0.0723          0     0.0423     0.4024          0
K464            0.1205          0     0.0563      0.295       1.99          0     0.1142          0     0.1515     0.1381          0
K465            0.3408          0     0.2074     1.3775       0.99          0     0.2604          0     0.5674      0.231          0
K466            0.3273     0.0667     0.1568     1.3775       0.99          0     0.1481          0     0.6077     0.1867          0
K467            0.1369     0.0667     0.0484          0          0          0     0.1104          0      0.106     0.4667          0
K468            0.2072     0.0733     0.1958     1.7075          0     0.1429     0.3873          0     0.1047     0.0948          0
K469            0.3067       0.14     0.3668     1.7075          0     0.1429      0.465          0     0.2353     0.1814          0
K470            0.1215          0     0.2811       0.55          0          0     0.1508          0       0.08     0.1024          0
K471            0.1335          0          0     2.2425          0          0     0.0808          0     0.1298     0.0914          0
K472            0.0969          0     0.5737          0          0          0          0          0          0     0.1405          0
K473            0.1299          0     0.6216          0          0          0     0.0346          0     0.0838     0.0919          0
K474             0.131          0     0.4889          0          0          0     0.1085          0     0.0751     0.1471          0
K475            0.0674          0     0.1105          0          0          0          0          0     0.1394     0.0471          0
K476            0.0878          0     0.4295          0          0          0     0.0715          0      0.054          0          0
K477            0.1431          0     0.6716          0          0          0     0.0346          0     0.0838     0.1367          0
K478            0.3911          0     0.1011       0.28          0     0.4271     0.1523          0     0.9349     0.0952          0
K479            0.3911          0     0.1011       0.28          0     0.4271     0.1523          0     0.9349     0.0952          0
K480            0.0624          0          0          0          0          0     0.0777          0      0.084      0.141          0
K481            0.2288          0     0.2089       0.28          0     0.2886     0.1192          0      0.256      0.499          0
K482             0.156          0     0.1068          0          0     1.0171     0.1542          0     0.0919       0.23          0
K483            0.2806          0     0.2211       0.28          0     0.5886     0.4238          0     0.3564     0.1386          0
K484            0.1631          0     0.1068          0          0     1.0171     0.1542          0     0.0919     0.2786          0
K485            0.3959     0.7787     0.0505      0.275       0.99     0.2957     0.1208          0     0.6757     0.2338          0
K486            0.0908          0     0.1721       0.28       0.99     0.2843     0.0369          0     0.0777     0.0476          0
K487            0.1696     0.1393     0.1068          0          0          0          0          0     0.3864     0.0938          0
K488            0.1464     0.1393     0.0563          0          0          0          0          0     0.3362     0.0938          0
K489            0.1218     0.0893     0.1184      0.295          0          0     0.1942          0     0.0796     0.1838          0
K490            0.0809          0     0.2195      0.275          0       0.15          0          0     0.0649     0.1048          0
K491            0.0922          0     0.1689      0.275          0     0.1414          0          0     0.1445     0.0524          0
K492             0.116     0.0793     0.2537      0.275          0          0     0.0369          0     0.1179     0.1419          0
K493             0.148          0     0.6942          0          0          0          0          0     0.0626       0.24          0
K494            0.1734          0     0.6942          0          0          0          0          0     0.0751     0.3843          0
K495            0.1669          0     0.3089       0.55          0          0     0.0769          0     0.1396     0.3443          0
K496            0.0883          0     0.3816          0          0          0          0          0     0.0949     0.0438          0
K497            0.1418          0     0.0484       0.55          0       0.15     0.1942          0     0.1515     0.1876          0
K498            0.0894          0     0.1079          0          0          0     0.0758          0     0.1043     0.1838          0
K499            0.0852          0     0.0505      0.825          0          0     0.0381          0     0.0413     0.2376          0
K500            0.2513          0     0.2553          0          0          0     0.9369          0     0.0426     0.2248          0
K501            0.2706     0.4313     0.2563          0          0          0     0.0396          0     0.4345     0.1352       1.53
K502            0.1816     0.1687       0.11       2.06       1.99     0.2857     0.2438          0     0.0591          0          0
K503            0.1735          0     0.1016      0.275       0.99          0     0.6865          0          0       0.14          0
K504             0.195     0.0867     0.3311     0.8825          0          0          0          0     0.3347      0.049          0
K505             0.175     0.1733     0.2263       0.59          0          0     0.0385          0     0.2311     0.1862          0
K506            0.1563          0     0.2584     0.8825          0     0.1414     0.0415          0     0.2079     0.0986          0
K507            0.1563          0     0.2584     0.8825          0     0.1414     0.0415          0     0.2079     0.0986          0
K508            0.1755     0.1733     0.0526      0.295          0          0     0.0762          0     0.3696     0.0457          0
K509            0.0536     0.1687     0.0989          0       0.99          0      0.045          0          0     0.0524          0
K510            0.1187     0.1733     0.1053          0          0          0     0.0362          0     0.2209     0.0505          0
K511            0.1601      0.346          0          0          0          0     0.0742          0     0.2294     0.2376          0
K512            0.1403     0.2593          0          0          0          0     0.1535          0     0.2183     0.0914          0
K513            0.2334     0.2593     0.1663     1.4725       0.99     0.1429     0.1181          0     0.2857     0.0924          0
K514              0.09          0     0.2647          0          0          0     0.0731          0     0.0215     0.2348          0
K515            0.1829     0.1733     0.2032       0.28          0     0.1414     0.3354          0     0.1681     0.0462          0
K516            0.2486     0.6813     0.1468          0       0.99     0.3243     0.3608          0     0.1045     0.2376          0
K517            0.1722     0.5193     0.0526          0          0          0     0.0746          0     0.2543     0.0438       0.51
K518            0.1685     0.5193     0.0574          0          0          0     0.1527          0     0.1979     0.0438       0.51
K519            0.1602     0.5193     0.0574          0          0          0     0.1527          0     0.1728     0.0438       0.51
K520            0.1685     0.5193     0.0574          0          0          0     0.1527          0     0.1979     0.0438       0.51
K521            0.1513      0.346     0.3353          0          0          0     0.1131          0     0.1298      0.049          0
K522            0.1399       0.16          0          0          0     0.1414     0.3785          0     0.1217     0.0505          0
K523            0.2032     0.0867     0.1553          0          0          0     0.7327          0     0.0809     0.0933          0
K524            0.1666          0     0.0537          0          0          0     0.7696          0     0.0596          0          0
K525            0.2032     0.0867     0.1553          0          0          0     0.7327          0     0.0809     0.0933          0
K526            0.1594     0.0867     0.1516          0          0     0.2843     0.4181          0     0.1019     0.0457          0
K527            0.1507     0.0867     0.1016          0          0          0     0.5588          0     0.0602     0.0457          0
K528            0.0983     0.2493     0.0574          0          0          0     0.1296          0     0.0828     0.0938          0
K529            0.1993     0.7787     0.1568          0          0          0     0.3281          0     0.0711     0.0938          0
K530            0.1715     0.1733     0.2105          0          0          0     0.2023          0     0.1817     0.1962          0
K531            0.1059     0.1733     0.1979          0          0          0      0.265          0     0.0404          0          0
K532            0.2636     1.2113     0.0942      0.295       0.99          0     0.4538          0     0.0604     0.0438          0
K533            0.0939     0.0867     0.2174          0          0          0          0          0     0.1294     0.0914          0
K534            0.1465     0.0867     0.0511      0.295          0     0.1429     0.1988          0     0.1966     0.0995          0
K535            0.0339          0          0          0          0          0     0.0385          0     0.0819          0          0
K536            0.1455     0.0867     0.0511      0.295          0     0.1429     0.1604          0     0.2374      0.049          0
K537            0.1022     0.0867          0      0.295          0          0     0.0458          0      0.233          0          0
K538            0.1556     0.1733     0.1153      0.295          0          0     0.0835          0      0.236     0.1438          0
K539            0.1244     0.1733       0.16          0          0          0     0.1531          0     0.1504     0.0524          0
K540            0.3068      0.154     0.0484          0          0     0.1414     0.0815          0     0.6868      0.139      1.165
K541            0.2129      0.308     0.0526          0          0     0.1429     0.1573          0     0.3921          0      0.655
K542            0.1429     0.2593     0.0479          0          0          0      0.325          0     0.0398     0.2529          0
K543            0.2161      0.154          0          0          0     0.2871     0.0777          0     0.4596     0.0438       1.02
K544             0.206     0.2593     0.1042          0          0          0     0.1838          0     0.3587     0.0929          0
K545            0.2595      0.692     0.9221          0          0          0     0.1515          0     0.0413     0.0962      0.655
K546            0.1045     0.2593     0.2174          0          0          0     0.0385          0     0.1034     0.0505          0
K547            0.1534     0.1733     0.1053       0.59          0          0     0.1669          0     0.2057     0.0457          0
K548            0.1045     0.2593     0.2174          0          0          0     0.0385          0     0.1034     0.0505          0
K549            0.2504     0.6053     0.9221          0          0          0     0.1515          0     0.0413     0.0962      0.655
K550            0.1694          0     0.3253          0          0     0.4657       0.14          0     0.0219     0.3086       1.82
K551             0.188          0     0.1011          0          0          0     0.8792          0     0.0213     0.0524          0
K552            0.0836          0     0.1053          0          0          0     0.2265          0     0.0196     0.0524       1.02
K553             0.251     0.2673       0.36          0          0     0.8871     0.0373          0     0.1689     0.3757       1.02
K554             0.157          0       0.05          0          0          0     0.4612          0     0.0636     0.1371       1.82
K555            0.1692     0.0733     0.2226          0          0          0     0.2731          0     0.0691     0.1481        2.7
K556            0.2227          0     0.1716          0          0     0.3243     0.1977          0     0.1049     0.7738          0
K557            0.2116      0.158     0.1542          0          0          0     0.2427          0     0.3743     0.0505          0
K558            0.1431          0     0.2668          0          0          0     0.3704          0     0.0994     0.0524          0
K559            0.1008          0     0.0563          0          0          0     0.2112          0     0.1034     0.1424          0
K560            0.0773          0     0.1032      0.295          0          0     0.1531          0     0.0423     0.0438       0.51
K561            0.1241     0.1713     0.2021          0          0          0     0.0992          0     0.1228     0.1419          0
K562            0.1233          0     0.1663       0.28          0          0     0.0715          0     0.0623      0.359       0.51
K563            0.1134          0     0.1542      0.575          0          0     0.3054          0      0.043      0.049          0
K564            0.2279          0     0.0505          0          0     0.9929     0.5754          0     0.1204     0.0962       1.02
K565            0.1165          0     0.0516          0          0          0     0.4223          0        0.1          0          0
K566            0.1169     0.1467     0.3458          0          0          0     0.1204          0     0.0204     0.1838          0
K567            0.1627          0     0.2253       0.59          0     0.1429     0.2712          0     0.0657      0.261          0
K568            0.1073          0     0.0526      0.295          0          0     0.2692          0     0.0634     0.1519          0
K569            0.0817          0          0          0          0          0      0.265          0     0.0623      0.089          0
K570            0.0817          0          0          0          0          0      0.265          0     0.0623      0.089          0
K571            0.2329          0     0.1084     0.5625          0     0.2957     0.7381          0     0.1002     0.1443          0
K572            0.1365          0          0          0          0          0     0.4935          0     0.1019     0.0905          0
K573            0.1426       0.14     0.3221          0       0.99     0.3243     0.2688          0     0.0409          0          0
K574            0.1215          0     0.0511          0          0          0     0.4838          0     0.0815          0          0
K575            0.1661       0.14     0.4374          0       0.99     0.3243     0.3138          0     0.0409          0          0
K576            0.1429          0     0.2663          0          0          0     0.3715          0     0.1215          0          0
K577             0.069          0       0.05          0          0     0.1414     0.1869          0          0          0       1.53
K578            0.2779          0     0.1984          0          0     0.1414     0.9454          0     0.0196     0.0429       4.29
K579            0.1377          0     0.1611          0          0          0     0.3781          0     0.1049      0.089          0
K580            0.0651          0     0.1537       0.28          0          0     0.0873          0     0.0638          0          0
K581            0.1352     0.0847     0.2721          0          0          0     0.2554          0     0.0215     0.1043       1.53
K582            0.2344          0     0.4211      0.295          0     0.2829     0.4085          0     0.1464     0.2314          0
K583            0.1234     0.0733     0.1995          0          0          0     0.3035          0     0.0838     0.0438          0
K584            0.1665      0.666     0.0574          0       0.99     0.1414       0.23          0     0.0804     0.0471          0
K585            0.1422      0.406     0.2195          0          0          0     0.2396          0     0.0819          0          0
K586            0.1131     0.4147     0.2158          0          0          0     0.0373          0     0.0828     0.0471          0
K587            0.1812      0.584       0.05     0.5625          0          0     0.2265          0     0.1055     0.0505       1.02
K588            0.1392      0.406     0.2668          0          0     0.2829     0.1481          0     0.0621          0          0
K589            0.2552     0.8127     0.1121          0          0          0     0.2985          0     0.1702     0.1319       1.82
K590            0.2314      0.168     0.2058          0          0          0     0.8446          0     0.0809     0.0429          0
K591            0.1392      0.406     0.2668          0          0     0.2829     0.1481          0     0.0621          0          0
K592            0.1015     0.1627     0.1579          0          0     0.1629     0.0377          0     0.0421     0.2367          0
K593            0.2271      0.406     0.3695          0          0          0     0.5773          0     0.0215     0.0967      0.655
K594            0.1161          0     0.0516          0          0          0     0.1273          0     0.0915     0.3329       0.51
K595            0.1506      0.406     0.3368          0          0     0.1414     0.1596          0     0.0206     0.0429       1.02
K596            0.1603     0.1467     0.1005      0.555          0       0.71     0.0762          0      0.083     0.2248       0.51
K597            0.1852     0.3867     0.1042          0          0     0.5671     0.1869          0     0.0204     0.3276       1.02
K598            0.1421       0.26     0.3321          0          0     0.1414     0.0385          0     0.1315     0.0438       0.51
K599            0.0903     0.0813     0.0458          0          0     0.2843     0.2585          0     0.0255     0.0438          0
K600            0.2827          0     0.0963       0.28       0.99     0.4386     0.2704          0     0.4223      0.311          0
K601            0.2827          0     0.0963       0.28       0.99     0.4386     0.2704          0     0.4223      0.311          0
K602            0.2083          0     0.1005          0          0     1.0257     0.1915          0     0.2943     0.0895          0
K603            0.1892          0     0.0537          0          0     0.2957       0.24          0     0.2943     0.1857          0
K604            0.1433          0     0.2042          0          0          0     0.2258          0     0.1683     0.1348          0
K605            0.1794          0     0.2042          0          0     0.2957     0.1708       1.24     0.1953      0.231          0
K606            0.1231     0.0793          0          0          0          0     0.3592          0     0.1311     0.0438          0
K607            0.1616     0.0673     0.0995       0.28          0     0.2957     0.0488          0     0.2936     0.0929          0
K608            0.2784          0          0          0          0          0     0.8165          0     0.3355     0.1338          0
K609            0.2628          0          0          0          0          0     0.7773          0     0.3098     0.1338          0
K610            0.2862          0     0.1053          0       0.99          0     0.1735          0     0.5487     0.3638          0
K611            0.2862          0     0.1053          0       0.99          0     0.1735          0     0.5487     0.3638          0
K612            0.2754          0     0.1621          0          0     0.2957     0.3212          0     0.4891     0.1376          0
K613            0.1317      0.076     0.2447          0          0     0.1414     0.3404          0     0.0296     0.0867          0
K614            0.1273     0.1453       0.16          0          0          0     0.1285          0     0.0989     0.2376          0
K615            0.0853          0     0.0989          0          0     0.1457     0.1227          0     0.0649          0       1.53
K616            0.0853          0     0.0989          0          0     0.1457     0.1227          0     0.0649          0       1.53
K617            0.0491          0          0          0          0          0     0.1135          0     0.0257     0.0876       0.51
K618            0.2587          0     0.1979          0          0     0.2829     0.2746          0     0.2189      0.139      5.455
K619            0.2587          0     0.1979          0          0     0.2829     0.2746          0     0.2189      0.139      5.455
K620            0.1815          0     0.3063          0          0          0     0.2819          0       0.19     0.1843          0
K621            0.1342          0     0.1111          0          0          0     0.2054          0     0.2302     0.0438          0
K622            0.0794     0.1453     0.0516      0.275          0          0       0.15          0     0.0266     0.0924          0
K623            0.1513          0     0.1679          0          0          0     0.2927          0     0.2111     0.0438          0
K624             0.093          0     0.2637          0          0     0.1629     0.1281          0     0.0417     0.0886          0
K625            0.1106     0.2833          0      0.275          0     0.1429     0.0727          0     0.1613          0          0
K626            0.1013      0.158     0.1553      0.275          0          0     0.0758          0     0.0738          0       1.31
K627            0.0983     0.3627     0.0458          0          0          0     0.0758          0      0.123          0          0
K628             0.097     0.3627     0.0458          0          0          0     0.0758          0     0.0972     0.0486          0
K629             0.185     0.5993     0.1616          0          0          0       0.36          0     0.0462     0.1362          0
K630            0.1527     0.2273     0.0516          0          0          0     0.0858          0     0.1026     0.3981       1.02
K631            0.1773          0     0.1537          0          0     0.2957     0.3765          0      0.163      0.139          0
K632            0.1372          0     0.1616          0          0     0.2857     0.0488          0     0.0738     0.4671          0
K633            0.1338     0.0733          0          0          0     0.2857     0.2642          0     0.1738     0.0471          0
K634            0.1976     0.0667     0.1511          0          0          0     0.2612          0     0.3745          0          0
K635            0.1737     0.2273     0.0526     0.5625          0     0.1429     0.1592          0     0.1932       0.14       0.51
K636            0.2008     0.4073        0.1          0          0     0.2857          0          0     0.2702     0.2862          0
K637            0.1528      0.236        0.1          0          0     0.1429     0.1465          0     0.1385     0.2424          0
K638            0.1471     0.3093          0          0          0          0     0.0981          0      0.253     0.0933          0
K639            0.1487       0.22     0.0479          0          0     0.1414     0.2292          0     0.1296     0.1914          0
K640             0.131     0.2867     0.1053          0          0          0     0.1704          0     0.1485      0.049          0
K641            0.1522      0.236     0.0526          0          0     0.1414     0.1919          0     0.1326      0.239          0
K642             0.205     0.4567          0          0          0     0.1414     0.1888       1.24      0.326          0          0
K643            0.1082     0.2993     0.3026          0          0          0      0.075          0     0.0502     0.0438          0
K644            0.1859     0.2993     0.1053          0          0          0     0.2973          0     0.2413          0       0.51
K645            0.1258     0.1453     0.0526          0          0          0     0.2177          0     0.1947          0          0
K646            0.1739          0     0.0526          0          0          0          0          0     0.2509     0.5752          0
K647            0.1729     0.3813     0.0505          0          0     0.3043     0.1942          0     0.1451     0.1929          0
K648             0.149      0.076     0.1032          0          0          0     0.4788          0     0.1019     0.0457          0
K649            0.1226      0.372          0          0          0          0     0.0362          0     0.1487     0.1914          0
K650            0.1363      0.082          0      0.275          0          0     0.3377          0     0.1098      0.091      0.655
K651            0.1504      0.082          0      0.275          0          0     0.3377          0     0.1098     0.1871      0.655
K652            0.0745      0.082          0       0.28          0          0     0.1073          0     0.0751     0.0457       0.51
K653            0.0592     0.0667     0.0526          0          0          0     0.0346          0     0.0774     0.0919          0
K654            0.1173      0.082     0.1063       0.28          0          0     0.1915          0     0.0943     0.0457       1.02
K655            0.0592     0.0667     0.0526          0          0          0     0.0346          0     0.0774     0.0919          0
K656            0.0986          0     0.0526          0          0          0     0.0658          0     0.2191     0.0519          0
K657             0.091          0     0.0526          0          0          0     0.0658          0     0.1728     0.1038          0
K658            0.0923          0     0.0526          0          0          0     0.0346          0     0.1728     0.1514          0
K659            0.0523     0.2753          0          0          0     0.1457     0.0896          0          0          0          0
K660             0.091          0     0.0526          0          0          0     0.0658          0     0.1728     0.1038          0
K661            0.1008          0     0.1032          0          0     0.1414     0.1088          0     0.1362     0.0438      0.655
K662            0.0723          0     0.1042          0          0          0     0.1027          0     0.0549     0.1481          0
K663            0.1547     0.3807     0.0505          0          0     0.1457     0.1604          0     0.1964      0.049          0
K664            0.1195          0     0.1021          0          0     0.2957     0.2788          0      0.124          0          0
K665            0.0927     0.2167     0.0505          0          0          0     0.0812          0     0.1255      0.049          0
K666            0.1195          0     0.1021          0          0     0.2957     0.2788          0      0.124          0          0
K667            0.1477     0.2987          0          0          0          0     0.2146          0     0.2149     0.0457          0
K668            0.1401     0.2987          0          0          0          0     0.1715          0     0.1945     0.0933          0
K669            0.1388     0.2027     0.1011          0          0          0     0.3208          0     0.1189     0.0457          0
K670            0.1724     0.4193     0.0458          0          0     0.1457       0.37          0     0.1457          0          0
K671            0.1361          0     0.3021          0          0          0     0.0312          0     0.1077          0      3.925
K672            0.0544     0.0667     0.1016          0          0          0     0.1481          0          0     0.0476          0
K673            0.1298     0.3913     0.1021          0       0.99          0     0.0458          0     0.1619     0.0457          0
K674            0.1269      0.754          0          0          0          0     0.1058          0     0.0664     0.0462          0
K675            0.1422      0.082        0.2          0          0     0.1429     0.3304          0     0.1215          0          0
K676            0.1306          0     0.4032      0.275          0          0     0.1465          0     0.0711     0.1319          0
K677            0.0938     0.0727     0.0974          0          0     0.2843     0.0373          0          0     0.1986      1.675
K678            0.2276          0        0.3     2.2325          0     0.3043     0.1504          0     0.2321     0.0457          0
K679            0.2276          0        0.3     2.2325          0     0.3043     0.1504          0     0.2321     0.0457          0
K680            0.1564          0     0.1574          0          0       0.75     0.1804          0     0.1153      0.191          0
K681            0.1564          0     0.1574          0          0       0.75     0.1804          0     0.1153      0.191          0
K682             0.158          0          0     0.8425          0          0     0.4904          0     0.0211     0.2614          0
K683            0.1321          0     0.0984     1.1175          0          0     0.1062          0     0.0211      0.419          0
K684            0.0994          0        0.2          0          0          0     0.2746          0     0.0698          0          0
K685            0.0452     0.2027          0          0          0          0          0          0      0.073          0          0
K686            0.0538          0          0          0          0          0     0.0312          0     0.1464          0          0
K687            0.1801          0     0.1089          0          0     1.0343     0.2158          0     0.1683     0.1395          0
K688            0.1379          0     0.0563          0          0     1.0343     0.0962          0     0.1272     0.1395          0
K689            0.0922          0     0.0563          0          0     0.8929       0.04          0     0.0602     0.0948          0
K690            0.1551          0     0.1089          0          0     1.0343     0.1596          0     0.1432     0.0948          0
K691            0.0666          0     0.0505          0          0          0     0.1808          0     0.0621     0.0448          0
K692            0.1795          0     0.5179     0.7225          0          0     0.1685          0     0.1821          0          0
K693            0.1795          0     0.5179     0.7225          0          0     0.1685          0     0.1821          0          0
K694            0.1222          0     0.1595          0          0          0     0.1946          0     0.0906      0.049      2.045
K695            0.1817          0          0          0       0.99     0.1414     0.3738          0     0.0464       0.23      3.635
K696            0.1817          0          0          0       0.99     0.1414     0.3738          0     0.0464       0.23      3.635
K697            0.0954      0.082          0          0          0     0.4471     0.2358          0      0.067          0          0
K698            0.1201     0.3233     0.2026          0          0          0     0.1088          0     0.0802      0.089          0
K699            0.0794          0     0.1568      1.125          0          0     0.0312          0     0.0215     0.0981          0
K700            0.2227          0     0.0563          0          0     0.4257     0.5438          0     0.0491      0.291      2.615
K701            0.1092          0     0.1495          0          0          0     0.1412          0     0.1553     0.0862          0
K702            0.1455     0.0813     0.1053          0          0          0     0.1581          0     0.2657     0.0471          0
K703            0.1174     0.6693     0.0479          0          0          0     0.0777          0     0.0615     0.0443          0
K704            0.0901      0.408          0          0       1.99          0     0.0392          0     0.0609     0.0429          0
K705            0.0967      0.408          0          0       1.99          0     0.0392          0     0.0809     0.0429          0
K706            0.2248      1.762          0          0          0     0.1429     0.0723          0     0.0404     0.0443          0
K707            0.2399      1.488       0.05          0       0.99          0     0.0354          0     0.1317       0.14          0
K708              0.17     0.7453          0          0          0     0.2843     0.2369          0     0.0638     0.0943          0
K709            0.0855     0.0853     0.0958          0          0          0     0.0788          0     0.1272     0.0524          0
K710             0.187     1.1233     0.0958          0          0          0     0.0815          0     0.0619     0.1448          0
K711            0.0614          0     0.0505          0          0          0          0          0     0.1251     0.0924          0
K712            0.1473     0.0893     0.1521          0          0          0     0.3473          0     0.1032     0.0438       1.02
K713            0.0957          0     0.0937          0          0     0.1414     0.2596          0     0.0691     0.0438          0
K714            0.0612     0.0813          0          0          0     0.1414          0          0     0.1391          0          0
K715            0.1441          0     0.1426          0          0          0     0.4004          0     0.1394     0.0448          0
K716            0.0904          0          0          0          0     0.2843     0.1669          0     0.0721     0.1529          0
K717            0.1373      0.462          0       0.28          0     0.1429     0.0788          0     0.1036     0.1748          0
K718            0.1231     0.2007     0.0505          0          0          0     0.0373          0     0.2104     0.1324          0
K719            0.1663      1.012     0.0458          0          0          0     0.0362          0     0.1036     0.0429       0.51
K720             0.056          0     0.0511          0          0          0     0.0742          0     0.0236     0.1905          0
K721             0.056          0          0          0          0          0          0          0     0.1298      0.091          0
K722            0.1181     0.0727     0.1016       0.28          0          0     0.1481          0     0.1677     0.0486          0
K723            0.0645          0     0.0574          0          0          0     0.0458          0     0.1477          0          0
K724            0.1631     0.8173     0.1037          0          0          0          0          0     0.1738     0.0438          0
K725            0.1094     0.5107     0.0516          0          0          0     0.0385          0     0.1062     0.0481          0
K726            0.1072     0.3407          0          0          0          0     0.1496          0     0.1132     0.0481          0
K727            0.1572      0.536       0.14          0          0     0.2843          0          0     0.1649     0.0486       0.51
K728            0.1224     0.3407          0          0          0          0     0.1496          0     0.1596     0.0481          0
K729            0.1603     0.8027     0.1016          0          0          0          0          0      0.146     0.0995          0
K730            0.1355     0.6247     0.0558          0          0          0          0          0      0.146     0.0995          0
K731            0.1446     0.4013     0.0958          0          0          0          0          0     0.2311     0.0943          0
K732            0.1414     0.5193     0.0505          0          0     0.1414     0.1127          0     0.1391     0.0481          0
K733            0.2852          0     0.2068          0          0     0.5671     0.5012          0     0.1677     0.2024      3.865
K734            0.0914     0.2513     0.1005          0          0          0     0.0731          0     0.0721        0.1          0
K735            0.0392          0       0.05          0          0          0     0.0873          0     0.0509          0          0
K736            0.1307     0.9167       0.05          0          0     0.1429     0.0373          0      0.043          0          0
K737            0.1313       0.53     0.0516          0          0     0.2829     0.1127          0     0.0615     0.0971          0
K738             0.121     0.5993     0.0574          0          0          0     0.0431       1.24     0.0823     0.0476          0
K739            0.2117     0.9927     0.3032          0          0          0     0.0727          0     0.1645          0          0
K740            0.2529      0.646     0.1068          0          0          0     0.4181          0      0.226     0.1405          0
K741            0.0988     0.4053     0.0458          0          0          0     0.1296          0     0.0606     0.0457          0
K742            0.1691      0.244     0.1974          0       0.99          0     0.1308          0     0.1604     0.1333       1.02
K743            0.1067      0.348     0.0526          0          0          0     0.1165       1.24     0.0604     0.0919          0
K744              0.08     0.0887     0.0963          0          0     0.2843     0.0908          0          0     0.1386       0.51
K745            0.1319          0       0.26          0          0          0      0.125          0     0.1106      0.101      1.675
K746            0.1194      0.244     0.1479          0          0          0     0.1127          0     0.0706     0.1448      0.655
K747            0.1761      0.406     0.3537          0          0          0     0.2638          0     0.0738     0.0486       0.51
K748            0.1197      0.422     0.0479          0          0     0.1629     0.1188          0     0.0796      0.091          0
K749            0.0702     0.2667     0.0516          0          0          0          0          0     0.0647     0.0962          0
K750            0.1504     0.1553     0.1916          0          0     0.1429     0.0312          0     0.2921          0          0
K751            0.1022     0.2373     0.1579          0          0     0.2957     0.0681          0     0.0898          0          0
K752            0.0908      0.158          0          0          0          0     0.1196          0     0.0981     0.1381          0
K753            0.1696     0.1553     0.1953          0          0     0.4257     0.0312          0     0.2834     0.0524          0
K754              0.14      0.384          0          0          0          0     0.3512          0     0.1091          0          0
K755            0.0626      0.234     0.0458          0          0          0     0.0312          0       0.08          0          0
K756            0.1085      0.316          0          0          0          0     0.1915          0     0.1038     0.0438          0
K757            0.2648     0.2313     0.2979          0       1.99          0     0.1862          0     0.4445          0       0.51
K758            0.1097     0.5533          0          0          0     0.1429     0.0681          0     0.0777     0.0462          0
K759            0.0445     0.0793          0          0          0          0     0.0312          0      0.093          0          0
K760            0.2158      0.474     0.0511          0          0          0     0.3438          0     0.2945          0          0
K761            0.0999     0.4053          0          0          0     0.2957     0.0688          0       0.05     0.0948          0
K762            0.1473      0.536          0          0          0          0       0.08          0     0.2117     0.0471          0
K763            0.1413     0.4627     0.0516          0          0     0.1414       0.08          0     0.1738       0.05          0
K764            0.0512     0.2373          0          0          0          0     0.0708          0     0.0409          0          0
K765            0.0641     0.2373     0.1505          0          0          0     0.0708          0     0.0194          0          0
K766            0.1098      0.392     0.0995          0          0          0     0.0381          0     0.1281     0.0438          0
K767            0.0887     0.3953     0.0511          0          0     0.4443     0.0681          0     0.0191          0          0
K768            0.0841      0.158          0          0          0          0     0.0312          0      0.126     0.1395          0
K769            0.0985     0.2313     0.0479          0          0          0     0.0704          0     0.1677          0          0
K770            0.5312      1.788     0.1979          0       0.99     0.1457     0.1896          0     0.5917     0.4576       0.51
K771            0.0724     0.2373          0          0          0     0.1629      0.105          0     0.0621          0          0
